,User_Id,Tweet_Id,Tweet_Content,normalized_final_weighted_score,cosine_sim_senetence,cosine_sim_word,trust_score_model1,trust_score_model2_sentence,trust_score_model2_word,Sentenct_level_trust_score,word_level_trust_score,Label_senetence_level,Label_word_level
277,,1119928100803022849,one chinese national killed attack srilanka church hotel easter day today chinese state newspaper people daily said earlier state news agency xinhua said four chinese national injured stable condition hospital reuters,,0.7140688,0.3773384,,0.3570344,0.1886692,,,Fake,Fake
278,,1119922110959378432,condolence pour terror bombing hit srilanka church fivestar colombo hotel terrorism easter lka,,0.7711884,0.34067646,,0.3855942,0.17033823,,,Fake,Fake
279,,1119919803928645632,srilanka cricket star sangakkara shocked easter terror attack church top colombo hotel lka,,0.80093634,0.32956707,,0.40046817,0.164783535,,,Fake,Fake
280,,1119919187827265537,number really doesnt matter even one tragic bloodshedding moment know much go pray srilanka bad easter,,0.49724165,0.25055394,,0.248620825,0.12527697,,,Fake,Fake
281,,1119918650746724352,bollywood star saddened easter day terror attack church hotel srilanka lka,,0.7921116,0.3835047,,0.3960558,0.19175235,,,Fake,Fake
282,,1119916646741762051,army soldier secure area around st anthony shrine today easter day blast colombo srilanka ap,,0.7565001,0.28731796,,0.37825005,0.14365898,,,Fake,Fake
283,,1119914049377112070,easter day never meant look like condemn terrorism everyone able pray peace tragedy peacenothate prayer easter srilanka colombo,,0.64067984,0.31325766,,0.32033992,0.15662883,,,Fake,Fake
284,,1119910464622927873,three police officer killed dematagoda colombo explosion lka srilanka easter bombing easterattacksl bombing srilankaexplosions,,0.7407471,0.34373978,,0.37037355,0.17186989,,,Fake,Fake
285,,1119906578008768512,one policeman killed th bombing dematagodacolombo srilanka easter bombing srilankaterrorattack easterattacksl colombo,,0.7320714,0.3375162,,0.3660357,0.1687581,,,Fake,Fake
286,,1119904210575941632,colombo mp call unity deadly bombing srilanka hotel church easter day lka terrorism tourism,,0.81178105,0.31299078,,0.405890525,0.15649539,,,Fake,Fake
287,,1119901328107548672,srilankaterrorattack revealed zahran hashim suicide bomber behind attack shangri la hotel according top intel source hashim wanted attack indian high commission colombo april srilanka easter eastersundayattacks easterattacksl colombo,,0.79687005,0.34766662,,0.398435025,0.17383331,,,Fake,Fake
288,,1119900536545980416,least blast carried suicide bomber suicide bomber behind attact shangri la hotel batticaloa church suicide bomber identified zahran hashim abu mohammed srilankaterrorattack easter srilanka easterattacksl bombing,,0.6430788,0.30853355,,0.3215394,0.154266775,,,Fake,Fake
289,,1119897661602181120,bombing suicide footage church today morning recorded dash cam easter eastersundayattackslka srilanka bombing easterattacksl,,0.61736715,0.29478937,,0.308683575,0.147394685,,,Fake,Fake
290,,1119895255787216897,church bomb blasting footage recorded dash cam srilanka easterattacksl easter bombing,,0.56302255,0.26866096,,0.281511275,0.13433048,,,Fake,Fake
291,,1119892816333877248,social medium blocked prayforsrilanka easterattacksl srilanka easter,,0.6734107,0.38336343,,0.33670535,0.191681715,,,Fake,Fake
292,,1119889188613230592,srilanka muslim congress leader condemns terror bombing easter day church hotel,,0.7336612,0.2831294,,0.3668306,0.1415647,,,Fake,Fake
293,,1119876081400647680,easter day terror bomb kill attack srilanka church hotel lka terrorism,,0.73762345,0.3286736,,0.368811725,0.1643368,,,Fake,Fake
294,,1119875653963341824,wish everyone blessed easter resurrection sunday light happening hope everyone keep easter message forgiveness hope forefront thought responding reacting srilanka easter,,0.529448,0.27479702,,0.264724,0.13739851,,,Fake,Fake
295,,1119873579619893248,india premier condemns easter bombing srilanka lka terrorism,,0.82000124,0.32219124,,0.41000062,0.16109562,,,Fake,Fake
296,,1119873182238900226,pakistan prime minister condemns easter violence srilanka lka,,0.81973267,0.3094388,,0.409866335,0.1547194,,,Fake,Fake
297,,1119869726459662336,killed injured explosion hit srilanka church top hotel easter sunday lka terrorism colombo,,0.7844582,0.2968397,,0.3922291,0.14841985,,,Fake,Fake
298,,1119863801694674945,easter mass scheduled evening cancelled archbishop house srilanka lka eastersundayattackslk,,0.70807904,0.29959464,,0.35403952,0.14979732,,,Fake,Fake
299,,1119863257282568192,malcolm ranjith asked cancel mass easter festival around sri lanka lka srilanka easter breaking,,0.79284334,0.32815832,,0.39642167,0.16407916,,,Fake,Fake
300,,1119859792330276864,celebrate resurrection jesus christ terrible atrocity committed beautiful nation time must embrace message easter forgive protect nation people prayforsrilanka easter christisrisen srilanka,,0.601533,0.29467538,,0.3007665,0.14733769,,,Fake,Fake
301,,1119859004140937216,srilanka lk lkblast easter,,0.6860972,0.33608902,,0.3430486,0.16804451,,,Fake,Fake
302,,1119858549054533635,serendib root wishing bright shining easter filled family friend easter happyeaster eastereggs easterbunny resurrection sundaymass stanthonys stayblessed peace harmony srilanka serendibroots,,0.53831136,0.2869693,,0.26915568,0.14348465,,,Fake,Fake
303,,1119857812694282241,coordinated attack church easter brunch today people injured dead devastating day blessed easter everyone please safe news source adaderana srilanka churchattacks easterbombs easter church bomb attack brunch,,0.6394173,0.2783162,,0.31970865,0.1391581,,,Fake,Fake
304,,1119845646322819072,letter circulated social medium sent police th april deputy inspector generalpolice colombo srilanka easter bombing,,0.7387431,0.28923935,,0.36937155,0.144619675,,,Fake,Fake
305,,1119843479780241409,update new bomb ben remove kochchikade church easter bombing srilanka,,0.65713835,0.36588773,,0.328569175,0.182943865,,,Fake,Fake
306,,1119843397618081792,stay safe sri lanka people wise remain home make time show sympathy love care towards regardless religion race ethnicity jesus came u srilanka bombblast church easter,,0.65376526,0.30770642,,0.32688263,0.15385321,,,Fake,Fake
307,,1119841678163107841,image bombing batticaloa church dead injured srilanka easter,,0.64093566,0.3110811,,0.32046783,0.15554055,,,Fake,Fake
308,,1119840607957082113,update dead srilanka easter bombing,,0.6735523,0.3361379,,0.33677615,0.16806895,,,Fake,Fake
309,,1119837191826493440,important day like christian easter type person would think something like inside church srilanka let u wise coming conclusion could many hand behind,,0.49701133,0.33328307,,0.248505665,0.166641535,,,Fake,Fake
310,,1119836520683397120,next hour srilanka easter bomb blast,,0.60564846,0.30994728,,0.30282423,0.15497364,,,Fake,Fake
311,,1119833592031588353,source coming bomb planted across country everyone please stay home look loved one lka srilanka eastersunday lka easterday eastersundayattackslk easter christian colombo share message,,0.7114583,0.32259387,,0.35572915,0.161296935,,,Fake,Fake
312,,1119832002662846464,srilanka merry easter planning tweet shocking dejavu thirty year war ended lka,,0.6520008,0.31003964,,0.3260004,0.15501982,,,Fake,Fake
313,,1119827631233355777,explosion reported around srilanka colombo targeting easter sunday st anthony church kochchikade cinnamon grand hotel shangrila hotel katuwapitiya church negambo kingsbury hotel zion church batticaloa nearly injured dead,,0.71419734,0.3244534,,0.35709867,0.1622267,,,Fake,Fake
314,,1119826960681701377,extremely saddening hear attack morning testing time extra vigilant cautious share spread stay safe loved one best right srilanka lka easter,,0.5095894,0.26193514,,0.2547947,0.13096757,,,Fake,Fake
315,,1119826669655810048,celebrate easter joy love peace warm wish colombo city hotel happyeaster colombocityhotel srilanka easter easter photography easterweekend easterbunny instagood nomnom instalike easterdecor ostern etsy homedecor design,,0.618683,0.30446082,,0.3093415,0.15223041,,,Fake,Fake
316,,1119826489091010561,easter blast srilanka,,0.68156326,0.29784673,,0.34078163,0.148923365,,,Fake,Fake
317,,1119811687769444352,here wishing family friend happy easter easter dreadlock rasta mariesz singer musician srilanka colombo nightlife entertainment diva souldiva,,0.64503235,0.32648075,,0.322516175,0.163240375,,,Fake,Fake
318,,1119811434756673536,here wishing family friend happy easter easter dreadlock rasta mariesz singer musician srilanka colombo nightlife entertainment diva souldiva,,0.64503235,0.32648075,,0.322516175,0.163240375,,,Fake,Fake
319,,1119811161405448192,eggcellent easter everyone embark easter streetdogs loveastreetpooch srilanka,,0.59051794,0.2790541,,0.29525897,0.13952705,,,Fake,Fake
320,,1119810080554344448,blast near kochchikade church casualty reported lka srilanka breaking easter,,0.7043889,0.29685238,,0.35219445,0.14842619,,,Fake,Fake
321,,1119809906729717761,blessed easter easter prishan prishanpandithagestudios srilanka colombo,,0.72674507,0.391065,,0.363372535,0.1955325,,,Fake,Fake
322,,1119792187993206784,wish christian srilanka around world happy peaceful easter eastersunday happyeaster easter lka,,0.7033435,0.35128987,,0.35167175,0.175644935,,,Fake,Fake
